128519	1	0.3	0.9
378932	0	0.3	0.1
177528	0	0.5	0.9
95280	1	1	0.7
382604	0	0	0.3
143611	0	0.4	0.2
76850	1	0.5	0.4
246218	0	0.6	0.7
272806	1	0.9	0.9
98652	0	0.1	0.4
6587	1	0.7	0.8
278176	0	0.3	0
152672	0	0	0.1
17318	1	0.6	0.5
32358	1	0.3	0.6
41786	0	0.6	0.8
119207	1	0.8	1
119987	1	0.4	0.7
134953	1	1	0.1
186925	1	0.7	0.5
387559	1	0.7	1
145812	0	0.8	1
241399	1	1	0.4
233898	1	0.2	0.3
22164	1	0.9	1
16246	1	0.8	0.9
243215	0	0.8	0.2
300347	0	0.8	0
263429	1	0.8	0.3
123916	0	0.9	0.6
141209	1	0.8	0.2
7086	0	0.7	0.1
28759	0	0.5	0.7
207908	0	0.4	0.7
62327	1	0.1	0.3
200080	0	0.4	0
129967	1	1	0.6
42119	0	0.2	0.3
171393	1	0.5	1
274513	0	0.9	0
222981	1	0.8	1
28988	1	0.6	1
153604	0	0.4	0
321017	0	0.6	0.6
186033	1	0	0.8
337494	0	0.1	0.2
270987	0	0	0.5
148870	1	0.4	0.5
63513	1	0.8	0
189753	1	0.7	0.8
261256	1	0.6	0.4
194531	1	0.2	0.7
48047	0	1	0.1
138708	0	0.3	0.3
175637	0	0.2	0.9
231509	0	0.7	0.2
52229	0	0.5	0.7
39240	0	0.5	0.1
125232	1	0.1	0.3
11785	1	0.7	0.1
334041	1	0.2	0.1
75769	0	0.1	0.3
349618	0	0.6	0.4
147493	1	0.2	0.7
210561	1	1	0.5
60051	0	0.4	0.7
310048	0	0.8	0.7
250332	1	0.2	0.4
112350	1	0.4	0.3
262985	0	0.4	0.6
118186	0	0.3	0.7
254711	1	0.9	0.3
266047	0	0.2	0.3
181726	1	0.6	0.2
97044	1	0.4	0.6
87076	1	0.8	0.2
102819	0	1	1
233654	0	0.4	0.2
67924	1	0.3	0.3
46612	0	0.2	0.4
269733	1	0.5	0.4
19888	1	0.6	0.2
295935	0	0.4	0
38822	0	0.5	0.6
129932	1	0.9	1
140999	1	0.5	0.6
239057	0	0.4	0.1
132835	0	0	0.6
422345	1	0.8	0.2
309364	0	0.1	0
140184	0	0.7	0
140590	1	0.5	0.3
193711	0	0.4	0
313335	1	0.6	0.2
265140	1	0.8	0.1
126987	1	0.5	0.5
89155	1	0.2	0.1
359227	1	0.3	0.1
241153	0	0.5	0.4
114900	0	0.4	0.3
154628	1	0.7	0.9
259031	1	0.8	0.9
172302	1	0.1	1
233943	1	0.9	0
76177	0	0.4	0.7
25242	1	0.6	1
90338	1	0.4	0.2
162167	1	0.9	0.3
364732	1	1	0.5
344867	1	0.3	0.9
385544	1	0.2	0.5
293348	0	0.5	0.9
193156	0	0.7	0.9
273152	0	0.4	0.6
221166	1	0.2	0.9
128780	0	0.8	0.7
375385	1	1	0.9
366836	1	0.3	1
314671	0	0.8	0
349863	1	0.2	0.4
70330	1	0.6	0.3
322273	1	0.9	0.1
263246	0	0.1	0.4
156167	1	1	0.4
252130	1	0.3	0
79090	0	0.4	1
408851	0	0.1	0.6
217402	0	0.4	0.2
410092	0	0.6	0.5
407994	1	0.7	0.6
152213	1	0.8	0.1
355516	1	0.9	0.1
388979	0	0.1	1
228947	0	0.4	0.4
204237	1	0.4	0.9
13733	0	0.6	0.3
264987	1	0.8	0.5
360170	0	0.1	0.7
129007	1	0.8	0.2
333034	0	0.8	0.7
355093	0	0.7	0.4
26428	0	0.9	0.6
182870	0	0.5	0.5
351090	1	0.1	0.9
23279	1	0.4	0.5
339922	1	1	0.7
234170	1	0.7	0
218648	0	1	0.4
96897	0	0.2	0.2
38237	1	0.1	0
372538	0	1	0.8
24714	0	0.6	0.8
155482	1	0.8	0.7
192622	0	0	0.3
46663	0	0.6	0.9
406274	1	0.8	0.5
30559	1	0.3	0.6
115005	0	0.6	0.2
260879	1	0.5	0.7
197674	0	0.5	0.7
301272	1	0.2	0.5
79956	1	1	0.7
162688	1	0.1	0.8
76186	0	0	0.5
128409	0	0.6	0.3
403284	0	0.2	0.4
