13360	0	0.5	0.4
192080	1	0.2	0
128198	1	0.6	1
402013	0	0.9	1
96787	0	0	0.6
111034	1	0.4	0.6
197144	1	0.7	0.4
314262	0	0.5	0.8
331564	0	0.4	1
29120	0	0.1	0.8
327578	1	0.4	0.8
218257	1	0.7	0.2
287396	1	0.1	0.7
112526	0	0.7	0.8
90423	1	0.7	0.4
175618	1	0	0.7
164194	0	0	0.4
193576	0	0.9	0.4
172880	0	0.9	0.9
303776	1	0.2	0.1
137217	0	0.9	0.2
365591	0	0.4	0
406566	1	0.2	0
180292	1	0.1	0.8
297274	1	0.4	0.7
47935	0	0.3	0.4
26646	1	1	0
270774	1	0.1	0.8
344807	1	0.1	0.9
177542	0	1	0.7
23140	0	0.4	0.1
130726	0	0.3	0.9
407801	0	0.6	0.2
420897	1	1	1
125862	0	1	1
167644	0	0.4	0.2
402697	0	0.2	1
378364	0	0.9	0.8
363254	1	0.5	0.2
361595	0	0	0.1
233501	0	0.4	0.2
340176	1	0.9	0.7
5112	0	0	0.5
198070	1	0.8	0.3
30049	1	0.7	0.3
103860	0	0.4	0.1
286415	1	0.6	0.2
125271	0	0	0.6
373645	1	0	0.9
117759	1	0.9	1
167481	0	0.6	0.9
163848	0	0.7	0.1
33797	1	0.5	1
248084	0	1	0.6
311553	0	1	0.6
264749	0	0.6	0.5
159343	0	0.9	0.7
146732	1	1	0.7
86395	1	0	0.9
190574	0	0.2	0.1
66787	0	0.1	0.9
146804	0	0.8	1
54827	0	0.3	0.8
343577	1	0.3	0.1
306235	0	0.1	0.7
30985	1	0.5	0.6
79310	0	0.1	0.6
343766	0	0.8	1
191275	1	0.9	0
100143	0	0	1
151935	1	1	0.7
117547	0	0.4	0.5
230108	0	0.9	0.4
128861	0	0	0.4
250870	1	0	0.4
20109	1	0.1	0.9
388110	1	0.6	0.4
328054	0	0.2	0.1
234273	0	0.7	1
233749	1	1	0.1
114976	1	0.7	0.4
338052	0	0	0.6
364419	1	0.8	0.6
191328	0	0.3	1
161856	1	0.6	0.5
133739	1	0	0.2
151686	1	0.9	0.7
270578	1	0.6	0.1
123164	0	0.3	0.2
211236	0	0.4	0.9
372584	0	0.6	0
70501	1	0.9	1
205256	0	0.8	0.8
287190	0	1	0
327457	0	0.6	0.7
302399	0	0	0.9
114757	1	0.4	1
40086	0	0	1
361147	0	0.2	1
163172	0	0.3	0.7
41098	0	0.5	0.1
50176	1	0.1	0.7
368814	1	1	0.2
164848	0	0.4	0.1
67861	1	0.3	0.2
272890	1	0.1	0.5
175208	0	0.9	0.9
207745	0	0.6	0
300548	0	0.3	0.3
380395	1	0.7	0.8
70448	1	0.2	1
82944	1	0.2	0.8
229251	0	0.9	0.7
183106	0	0.5	0.8
79920	1	0.4	0.6
419320	1	0.1	0.3
286162	0	0.1	0.4
215644	1	0.1	0.9
79409	1	0	1
11756	1	0.1	0.5
275142	0	0.3	0
116313	0	0.1	0.1
118879	0	0.9	0.5
250656	1	0.1	0.9
52360	1	0.7	0.1
153137	1	0.8	0.6
23588	1	0.9	0.8
405340	0	0	0
407832	1	0.5	0.1
227041	1	0.4	0.7
262281	1	0.3	0.5
288486	0	0.2	0.2
32192	0	0.8	0.3
338193	1	0.8	0.2
241331	1	0.1	0.6
111964	0	0.8	0.1
54924	1	0.5	0.5
409871	1	0.8	1
325287	1	0.2	0.8
181367	0	0.8	0
115191	0	0.4	1
21685	0	0.6	0.4
353577	1	0.9	0.4
42648	1	0.1	0.9
212487	1	0.6	0
287357	0	0.9	0.2
9293	1	0	0
378991	0	0.3	0.5
206433	0	0.7	0.5
332468	0	0.1	0.7
209346	0	0.4	0.2
168423	1	0	0.1
265792	0	0.1	0.1
190471	0	0	0.8
95169	0	0.3	0.1
197952	1	0.6	0.9
242885	0	0.2	0.8
88071	0	0.9	0.2
265815	0	0.4	0.8
261545	0	0.8	0.8
36481	1	0.3	0.6
137344	0	0.3	0.7
231749	1	0.3	1
319250	0	0.4	1
149771	0	0.8	0.2
259234	1	0.7	0.9
205831	0	0.7	0.8
325611	1	0.5	0
272411	1	0.7	0.7
388870	1	0	0.6
363250	0	0.8	0.9
154243	1	0.5	0.3
303071	1	0.9	0.2
54168	1	0.4	0.1
81908	0	1	0.1
337239	0	0.7	0.5
364719	1	1	0.9
36760	1	0.6	0
101296	0	0.9	0.4
327101	0	0	0.9
138794	1	0	1
211400	1	0.7	0.1
403668	0	0.3	0.6
239450	1	0.4	0.8
193404	1	0.9	0.3
401346	0	0.4	0.2
264217	1	0.8	0.8
57802	0	0.9	0.2
78406	1	1	0.8
359721	0	0.5	0.7
172213	0	0.2	0.5
118797	0	0.9	0.3
310239	0	0.7	0.9
95300	1	0.2	0.3
300271	1	1	0.1
131932	0	0	0.7
365986	1	0.9	0.1
207371	1	0.8	0.3
293506	0	0.7	1
40524	0	0.7	1
298317	1	0.8	0.8
363628	0	0.1	0.2
193276	0	0.7	0.4
218672	0	0.9	0.2
124039	0	0.1	0.6
76126	1	0.2	0.6
299625	0	0.8	1
359819	1	0.6	0.3
101631	1	1	0.6
198518	0	0.4	0.8
306685	1	0.7	0.9
97085	1	0	1
190740	1	0.7	0.3
40164	0	0.4	0.7
99158	1	0.1	0.1
30259	1	0.2	0.4
10022	0	0.6	1
68900	0	0.7	1
22633	1	0.2	0.8
170759	1	0.9	1
289531	0	0.4	0.6
218455	1	1	1
346594	1	0.2	0.4
58918	1	0.4	0.8
191960	1	0.9	0.2
353748	0	0.1	0.2
295035	0	0.9	0.7
155968	0	0.6	0.5
10105	0	0.5	0
37295	0	0.1	0.5
5715	0	0.8	0.4
141420	1	0.6	0.8
294822	0	0.3	0.1
280521	1	0.5	1
375949	0	0.6	0.5
66159	1	0	0.3
309511	0	1	0.7
417518	1	0.9	0.5
127507	1	0.9	0.9
397392	1	0	0.5
17489	0	0.5	0.3
22780	1	1	0.5
43471	1	0.7	0.3
89461	0	0.8	0.6
56084	0	1	0.3
265282	1	0	0
202827	0	0.8	0.8
241312	0	0.8	0.4
164062	0	0.3	0.9
112118	1	0.2	0.5
12221	0	0.6	0.4
162351	0	0.3	0
190660	1	0.7	0.3
369175	0	0.7	0.4
52142	0	0.6	0.4
101630	1	0	0.1
188506	0	0.1	0
5572	0	0.2	0.9
322333	1	0	0
279960	1	0.6	0.9
130874	1	0.9	0.5
180225	0	0.2	1
146596	0	0.7	0.5
35884	0	0.6	0.9
48112	0	0.3	0.3
386096	0	0.5	1
343914	1	0.4	0.4
248451	1	0.7	0.7
107591	0	0.3	0.9
139541	1	0.6	0.4
263781	1	0.3	0.3
38180	1	0.1	0.9
194135	1	1	0.1
355560	1	0.6	0.4
161609	1	0.8	0.6
146319	1	0.1	1
171109	0	0.4	0.8
169340	0	0.6	0.8
332687	1	0.7	0.5
321215	0	0.7	0
311261	1	0.9	0.1
201080	1	0.7	1
254525	1	1	1
162940	1	0.8	0
168115	0	0.5	0.7
212962	1	0.5	0.5
360618	0	0.2	0.1
352382	0	0.5	0.3
324657	1	0.2	0.7
151894	1	0	0.3
101373	1	0.9	0.6
181621	0	0.3	0.3
30952	0	0.3	0.4
189616	1	0.7	0.7
72440	1	0.2	0.9
125553	1	0	0.7
297068	0	0.7	0.1
89313	1	0	0.1
127993	0	0.5	0.8
20220	0	1	0.5
337149	1	0.8	0.4
286453	0	1	0.6
268251	0	0.1	0.5
277916	0	0.8	0.2
161206	1	1	0.9
134740	0	0.1	0.9
102101	1	0.8	0.6
360662	1	0.1	0.6
191665	0	0.9	0.4
24820	1	0.4	0.9
388560	1	0.7	1
130249	1	0.1	0.2
413066	0	0.7	0.8
141752	0	0	0
28637	1	0.1	0.9
243956	0	0.9	0.3
156194	1	0.3	0.7
128045	1	0	0
232276	0	0.1	0.3
386273	0	0.2	0.8
409788	0	0.7	0.1
164096	1	0.3	0.3
58818	0	0.4	0.1
190282	0	0	1
72870	1	0.5	0.4
81258	0	0.4	0.8
80357	0	0.9	0.7
125097	0	0.6	0.2
394680	1	0.2	0.4
70420	1	0.3	0.6
11114	0	0.8	0.3
72013	0	0.9	0.9
40226	1	0.4	0
275124	1	0.3	0.4
342264	0	0	0
291419	1	0	0.9
144412	0	0.4	0
168168	1	0.2	0.1
34813	0	0.6	0.6
131229	0	0.8	0.7
379263	1	0.8	0.8
231453	1	0.8	1
65036	1	0	0.9
32604	1	0.5	0.2
164147	1	0.7	0.3
273749	1	0.3	0.1
343958	1	0.2	0.9
176716	1	0	0.2
117104	1	1	0.1
20320	1	1	0.2
218330	1	0.1	0.3
268647	0	0.5	0.2
90677	1	1	0.6
389559	1	0.9	0.2
64034	0	0.7	0
150228	0	0.1	0.2
236805	0	0.7	0.9
299005	0	0.1	0.2
71545	1	0.5	0.5
128863	0	0	0.6
76741	1	0.4	0.6
32599	0	0.2	1
204387	1	1	0.4
409246	1	0.5	1
27803	0	0.1	0.2
88158	1	1	0.9
111554	0	0.9	0.4
259737	0	0.8	0.6
337675	0	0.7	0.4
93021	1	0.1	0.4
116075	0	0.5	1
20089	1	0.4	0
120021	1	0.5	0.8
272843	1	0.3	0.2
299036	1	0	1
23479	0	0.8	0.1
230342	0	0.8	0
209055	0	1	1
189544	1	0	0
29544	0	0.8	0.4
325932	1	0.4	0.9
251767	0	1	0.3
177764	1	0.8	0.1
403819	1	0.6	0.3
325432	1	0.9	0.1
95132	0	0.7	0.1
318884	0	0.2	0.7
99594	1	0	0.5
92056	0	0	0.7
89475	0	0.9	0.5
107846	0	0.7	0.1
103484	1	0.7	1
61577	0	0.7	0.2
396450	0	0	0.2
167370	1	0.5	0.4
70980	1	0.4	0.4
177950	0	0.8	0.9
319168	0	0	0.3
311390	0	0.8	0
345987	0	0	0.1
161443	1	0.4	0.8
360851	0	0.9	0.3
173556	0	0.4	0.1
194810	0	0.9	0.7
176064	1	0.1	1
97487	1	1	0.3
126872	0	1	0
32403	0	0.9	0.1
375047	1	0.6	0.9
75309	1	0.1	0.5
193379	1	0	1
296226	0	0.9	0
1951	1	0.7	0.4
8808	1	0.4	0.1
190584	0	0.3	0.8
147261	0	0.4	0
139590	0	0.8	1
120363	0	0.7	0.1
330864	0	0.4	0.7
307486	1	0.1	0.1
341783	0	0.3	0.3
88122	1	0.9	0.8
305186	0	0.2	0.4
277367	1	0.2	0
129474	0	0.6	0.5
135393	1	0.7	0.2
217913	1	0.6	1
4968	0	0.8	0.9
113418	1	0.9	0.7
219433	0	0	0.1
335001	0	0.7	0.4
241285	1	0.7	0.9
328250	0	0.1	0.6
371503	1	0	0.1
107009	0	0.1	0.6
66182	1	0.4	0.3
98459	1	0.2	0.9
303341	1	0.4	0.2
111752	0	1	0.8
275536	0	0.2	0.7
57783	1	0.4	0.8
250071	1	0.5	1
259021	1	1	0.2
141267	1	0.1	0.1
18079	1	0.7	0.6
270802	1	0.2	0.8
127384	0	0.9	0.9
206148	0	0.9	0.8
92416	0	0.9	0.4
76634	0	0.5	0.7
232204	1	0.6	0.7
322670	0	0.2	0.3
101083	1	0.7	0.3
53899	1	0.3	0.1
386484	1	0.2	0.1
365162	0	0.7	1
113460	1	0.3	0.1
13495	0	0.2	0.3
101376	0	0.3	0.7
364547	0	0.3	0
209088	0	0.5	0.4
321189	1	0.4	0.3
207794	0	0.1	0.3
37553	0	0.6	0.4
234385	1	0.9	0.6
333821	1	0.7	0.5
255892	1	0	0.8
22570	0	1	0.9
157605	1	0.2	0.1
221400	0	0.6	0.6
95571	1	0.6	0
45183	1	0.3	0
14294	1	0.6	0
248304	1	0.7	0.1
327132	0	0	0.8
208171	1	0	0.3
185792	1	0.5	0.8
45378	1	0.6	0.2
332967	0	0.1	0.8
270818	1	0	0
219874	0	0.4	0.8
387785	1	0.6	0.5
132414	1	0.7	0.8
21209	1	0.1	0.6
280608	0	0.8	1
78450	0	0.2	0.9
300315	1	0.6	0.1
65298	0	0.4	0.6
191077	1	0.5	0
75959	1	0.2	0.4
236234	1	0.1	0.1
409879	1	0	0.3
162557	0	0.8	0.9
171972	1	0.1	0.8
18990	0	0.9	1
20601	1	0.7	0.6
215171	1	0.5	0.3
221461	1	0.7	0.3
276066	0	0.3	1
206775	1	0.2	0.9
416154	1	0.6	0.6
246596	1	0	0.6
149887	0	0.3	0.9
79131	0	0.1	0.5
349570	0	0	0.4
159730	0	0.3	0.6
404749	0	0.7	0.7
171457	0	0.2	0.4
391797	1	0.9	0.7
